,site_id,product_id,category_id
3635,420,2573909942,3348240
3636,420,2576066038,873968
3637,420,2576066038,873252
3638,420,2573909941,3348240
3639,420,2573918146,873232
3640,420,2573909890,3348240
3641,420,2584875553,873835
3642,420,2573909893,3348240
3643,420,2573909570,3348240
3644,420,2580363100,873807
3645,420,2584875556,3115485
3646,420,2573917209,3168347
3647,420,2573905218,873920
3648,420,2573917212,3168347
3649,420,2573918151,873809
3650,420,2576066036,873260
3651,420,2573918149,873590
3652,420,2573918171,873232
3653,420,2573915732,873839
3654,420,2573914216,3168347
3655,420,2576066036,873981
3656,420,2573914214,3168347
3657,420,2573915688,873838
3658,420,2573931658,2987633
3659,420,2573931663,2987634
3660,420,2573931661,2987634
3661,420,2573915692,873856
3662,420,2584875556,2987633
3663,420,2573905219,873920
3664,420,2573918173,873232
3665,420,2573914202,3168347
3666,420,2573914200,3168347
3667,420,2573912579,873590
3668,420,2573910290,873807
3669,420,2576066059,873901
3670,420,2573910294,873807
3671,420,2573918162,873234
3672,420,2576066059,873816
3673,420,2573910292,873807
3674,420,2584875556,2987634
3675,420,2584875557,3115485
3676,420,2573912368,873823
3677,420,2573914199,3168347
3678,420,2573914985,3168347
3679,420,2578396904,873861
3680,420,2573914990,3168347
3681,420,2574150508,874089
3682,420,2573918160,873234
3683,420,2598071031,874089
3684,420,2573914988,3168347
3685,420,2573914982,3168347
3686,420,2573914767,873221
3687,420,2598071031,874090
3688,420,2578746213,873249
3689,420,2573914994,3168347
3690,420,2584875557,2987633
3691,420,2579355541,2987633
3692,420,2579355542,2987633
3693,420,2576066058,873252
3694,420,2576066057,873827
3695,420,2598080586,873827
3696,420,2576066056,873827
3697,420,2573914992,3168347
3698,420,2573914968,3168347
3699,420,2573914967,3168347
3700,420,2573909528,873827
3701,420,2573909572,3348240
3702,420,2576066063,873260
3703,420,2584875557,2987634
3704,420,2573909513,3348240
3705,420,2584119199,3168347
3706,420,2584875506,3115485
3707,420,2576066063,873981
3708,420,2573909518,3348240
3709,420,2576066062,873968
3710,420,2573915499,873970
3711,420,2573915496,873970
3712,420,2584875506,2987633
3713,420,2573932081,2987633
3714,420,2576066062,873252
3715,420,2584875506,2987634
3716,420,2584119202,3168347
3717,420,2573904398,873861
3718,420,2584875507,3115485
3719,420,2581321294,2987633
3720,420,2573915500,873970
3721,420,2584119229,3168347
3722,420,2584875507,2987633
3723,420,2575089173,3348240
3724,420,2584119239,3168347
3725,420,2576066060,873260
3726,420,2573915494,873970
3727,420,2584875507,2987634
3728,420,2584875504,873859
3729,420,2584119243,3168347
3730,420,2573915495,873970
3731,420,2584875505,873859
3732,420,2573912302,873815
3733,420,2576066060,873981
3734,420,2584875510,3115485
3735,420,2584875510,2987633
3736,420,2584875510,2987634
3737,420,2573912304,873815
3738,420,2581321292,2987634
3739,420,2584875511,3115485
3740,420,2573915513,873234
3741,420,2581321286,2987634
3742,420,2573915518,873244
3743,420,2573915516,873244
3744,420,2584875511,2987633
3745,420,2584875511,2987634
3746,420,2575010838,873878
3747,420,2584875508,3115485
3748,420,2576066051,873827
3749,420,2578746214,873249
3750,420,2576066050,873861
3751,420,2584875508,2987633
3752,420,2573909528,3348240
3753,420,2576066049,873827
3754,420,2577968253,873262
3755,420,2584119240,3168347
3756,420,2587406424,3168347
3757,420,2587406425,3168347
3758,420,2573905957,3348240
3759,420,2575010836,873878
3760,420,2576771666,873827
3761,420,2576066055,873901
3762,420,2576066055,873816
3763,420,2576066054,873827
3764,420,2587406426,3168347
3765,420,2576066053,873827
3766,420,2587406429,3168347
3767,420,2573915508,873828
3768,420,2576066052,873827
3769,420,2576066052,873910
3770,420,2573906912,3348240
3771,420,2573915469,873923
3772,420,2573913298,873170
3773,420,2587406475,3168347
3774,420,2573918123,873590
3775,420,2573906606,3168347
3776,420,2573907200,3348240
3777,420,2576066074,873827
3778,420,2578746215,873249
3779,420,2576066073,873968
3780,420,2611053878,2958033
3781,420,2576066073,873252
3782,420,2575010820,873923
3783,420,2576002218,3168347
3784,420,2573915458,873970
3785,420,2612149907,873862
3786,420,2611053881,873850
3787,420,2576002216,3168347
3788,420,2576002210,3168347
3789,420,2577968240,873828
3790,420,2576002214,3168347
3791,420,2612149907,873960
3792,420,2576002212,3168347
3793,420,2611053880,873866
3794,420,2576066077,873827
3795,420,2578746223,873249
3796,420,2576771667,2796249
3797,420,2576771664,873861
3798,420,2573918127,873590
3799,420,2576002065,3168347
3800,420,2576066066,873851
3801,420,2573918124,873590
3802,420,2573915456,873970
3803,420,2611350642,3245755
3804,420,2573918125,873590
3805,420,2576066066,873961
3806,420,2576066065,873827
3807,420,2575215251,873843
3808,420,2578746216,873249
3809,420,2576066064,873827
3810,420,2578746218,873249
3811,420,2573918112,873816
3812,420,2576066071,873827
3813,420,2611053883,873897
3814,420,2578746219,873249
3815,420,2596797890,873814
3816,420,2574694767,873923
3817,420,2576066070,873827
3818,420,2578746205,873249
3819,420,2576066069,873249
3820,420,2576002071,3168347
3821,420,2596797889,873812
3822,420,2576066069,873590
3823,420,2576066068,873827
3824,420,2573918142,873234
3825,420,2578746206,873249
3826,420,2581459734,873234
3827,420,2584875508,2987634
3828,420,2573918143,873234
3829,420,2573928481,2987633
3830,420,2573928480,2987633
3831,420,2581459734,873922
3832,420,2581459729,873827
3833,420,2611350643,3115486
3834,420,2573918128,873590
3835,420,2573915472,873923
3836,420,2584875509,3115485
3837,420,2573906206,873828
3838,420,2584875509,2987633
3839,420,2576002068,3168347
3840,420,2573918089,873816
3841,420,2576771665,873827
3842,420,2573916138,3168347
3843,420,2573912424,873202
3844,420,2573918094,873841
3845,420,2573912430,873202
3846,420,2573918095,873841
3847,420,2573912429,873202
3848,420,2573906204,873828
3849,420,2611053882,873909
3850,420,2584875509,2987634
3851,420,2573912420,873202
3852,420,2573928479,2987633
3853,420,2573906205,873828
3854,420,2573918092,873841
3855,420,2584875514,873835
3856,420,2577968241,873249
3857,420,2573908457,873970
3858,420,2578269881,873252
3859,420,2576771678,873827
3860,420,2611053885,873827
3861,420,2573916137,3168347
3862,420,2611350643,873909
3863,420,2596797888,873966
3864,420,2573912227,3168347
3865,420,2573905327,873807
3866,420,2573912224,3168347
3867,420,2573915437,873812
3868,420,2573908325,873252
3869,420,2573912225,3168347
3870,420,2573920716,3658303
3871,420,2573908344,873234
3872,420,2573908345,873234
3873,420,2573905328,873807
3874,420,2573915431,873812
3875,420,2573915450,873970
3876,420,2573905291,873232
3877,420,2573915451,873970
3878,420,2573905302,873807
3879,420,2573905000,873827
3880,420,2573904998,873827
3881,420,2573908342,873232
3882,420,2573904972,873827
3883,420,2573915440,873812
3884,420,2573910154,873806
3885,420,2573910155,873806
3886,420,2584875512,3115485
3887,420,2573904943,873874
3888,420,2573912230,3168347
3889,420,2584875512,2987633
3890,420,2573918106,873816
3891,420,2573918107,873816
3892,420,2581480840,2987633
3893,420,2581480841,2987633
3894,420,2573904946,873874
3895,420,2573918105,873816
3896,420,2573918110,873816
3897,420,2581480838,2987633
3898,420,2584875512,2987634
3899,420,2573918111,873816
3900,420,2573918108,873816
3901,420,2584875513,3115485
3902,420,2577968242,873828
3903,420,2573915410,873260
3904,420,2573912228,3168347
3905,420,2573915408,873260
3906,420,2573915409,873260
3907,420,2581459728,873827
3908,420,2584875513,2987633
3909,420,2584875513,2987634
3910,420,2573920717,3658303
3911,420,2573918099,873841
3912,420,2573918096,873816
3913,420,2573918097,873841
3914,420,2573918102,873816
3915,420,2573918103,873816
3916,420,2581480836,2987633
3917,420,2594892538,873209
3918,420,2573905678,873866
3919,420,2573905679,873866
3920,420,2573912229,3168347
3921,420,2573905677,873866
3922,420,2576066083,873827
3923,420,2573914024,3168347
3924,420,2581480837,2987633
3925,420,2581480834,2987633
3926,420,2578746207,873249
3927,420,2594892538,3115503
3928,420,2573905682,873866
3929,420,2574619429,873919
3930,420,2574694890,873923
3931,420,2579208764,3245752
3932,420,2581480835,2987633
3933,420,2573915585,873221
3934,420,2573914025,3168347
3935,420,2573914022,3168347
3936,420,2573914023,3168347
3937,420,2581480833,2987633
3938,420,2581480830,2987633
3939,420,2581480831,2987633
3940,420,2573908272,873860
3941,420,2573917803,873853
3942,420,2581480828,2987633
3943,420,2581480829,2987633
3944,420,2573905912,873960
3945,420,2581480827,2987633
3946,420,2581480824,2987633
3947,420,2581480823,2987633
3948,420,2573905910,873960
3949,420,2573914020,3168347
3950,420,2573917806,873827
3951,420,2598111452,873827
3952,420,2573920711,3658303
3953,420,2573917807,873827
3954,420,2574694853,873249
3955,420,2573917804,873827
3956,420,2573917805,873827
3957,420,2573915605,873224
3958,420,2581636919,873234
3959,420,2573914021,3168347
3960,420,2598111453,873868
3961,420,2594892539,873209
3962,420,2582971077,873860
3963,420,2581480816,2987633
3964,420,2581480814,2987633
3965,420,2573910737,873823
3966,420,2594892539,3115503
3967,420,2611053884,873823
3968,420,2576066082,873827
3969,420,2584875490,3115485
3970,420,2581636921,873234
3971,420,2573910510,3168347
3972,420,2573908244,873827
3973,420,2573917818,873853
3974,420,2573908458,873208
3975,420,2582971076,2796249
3976,420,2573908456,873202
3977,420,2573917819,873853
3978,420,2573910512,3168347
3979,420,2611053887,3115486
3980,420,2573908460,873202
3981,420,2573908461,873202
3982,420,2578745015,873249
3983,420,2573910657,873960
3984,420,2573910538,3168347
3985,420,2581480812,2987633
3986,420,2598111454,873824
3987,420,2573908455,873202
3988,420,2573910540,3168347
3989,420,2573908453,873202
3990,420,2573911103,3168347
3991,420,2573908475,873202
3992,420,2573908472,873202
3993,420,2573908473,873202
3994,420,2573908479,873202
3995,420,2573924931,3168347
3996,420,2581480810,2987633
3997,420,2598111455,873827
3998,420,2611368334,873839
3999,420,2573906142,873827
4000,420,2573906792,873874
4001,420,2573925056,3168347
4002,420,2611053887,873909
4003,420,2581480808,2987633
4004,420,2584875490,2987633
4005,420,2573908427,873202
4006,420,2573925055,3168347
4007,420,2598111448,873827
4008,420,2573908430,873244
4009,420,2611368334,873255
4010,420,2611053886,873909
4011,420,2573908429,873202
4012,420,2573917808,873244
4013,420,2581638951,873895
4014,420,2573917771,873827
4015,420,2573915582,873209
4016,420,2581459731,873807
4017,420,2581642907,873883
4018,420,2581004030,3168347
4019,420,2581642908,873816
4020,420,2581004031,3168347
4021,420,2573908443,873202
4022,420,2581642909,873253
4023,420,2582971080,2987633
4024,420,2576066080,873827
4025,420,2573908444,873202
4026,420,2573906786,873874
4027,420,2573917775,873827
4028,420,2573917762,873816
4029,420,2573908432,873202
4030,420,2598111449,873209
4031,420,2612149904,3245756
4032,420,2581004027,3168347
4033,420,2573908436,873202
4034,420,2581004025,3168347
4035,420,2573908394,873838
4036,420,2573915520,873232
4037,420,2574694862,873968
4038,420,2573905413,873837
4039,420,2582972173,873961
4040,420,2573917760,873807
4041,420,2574619426,873921
4042,420,2573917761,873816
4043,420,2573908386,873208
4044,420,2573908387,873208
4045,420,2582972172,873961
4046,420,2612149905,3245756
4047,420,2582972171,873961
4048,420,2573908391,873842
4049,420,2573908388,873208
4050,420,2573906810,873874
4051,420,2573915551,873883
4052,420,2611053837,873866
4053,420,2573906811,873874
4054,420,2576771679,873827
4055,420,2576771676,873827
4056,420,2577968243,873249
4057,420,2581004004,3168347
4058,420,2574694844,873827
4059,420,2577968244,873828
4060,420,2582972170,873961
4061,420,2584875490,2987634
4062,420,2581004003,3168347
4063,420,2573908406,873202
4064,420,2574694823,873923
4065,420,2573917787,873827
4066,420,2573917784,873816
4067,420,2573917785,873827
4068,420,2581480809,2987633
4069,420,2581648000,873841
4070,420,2573905617,873812
4071,420,2584875491,3115485
4072,420,2581004008,3168347
4073,420,2573917778,873827
4074,420,2573917779,873827
4075,420,2581648001,873895
4076,420,2574694817,873923
4077,420,2573917738,873253
4078,420,2581480806,2987633
4079,420,2573905562,873960
4080,420,2611053839,873836
4081,420,2573908378,873208
4082,420,2573908379,873208
4083,420,2584875491,2987633
4084,420,2573908377,873208
4085,420,2573908382,873208
4086,420,2576771677,873827
4087,420,2573908380,873208
4088,420,2573908381,873208
4089,420,2611053838,873829
4090,420,2581648002,873961
4091,420,2598111451,873866
4092,420,2581480807,2987633
4093,420,2598111444,873937
4094,420,2573917742,873252
4095,420,2575081981,873835
4096,420,2575081982,873835
4097,420,2576771674,873971
4098,420,2598111444,3179765
4099,420,2575081979,873828
4100,420,2574239603,2987634
4101,420,2576771675,873827
4102,420,2574239561,2987633
4103,420,2574239556,2987633
4104,420,2585926819,3168347
4105,420,2598111444,873252
4106,420,2585926812,3168347
4107,420,2573908065,873856
4108,420,2573917740,873252
4109,420,2584875491,2987634
4110,420,2581648003,873960
4111,420,2573917731,873253
4112,420,2573917728,873827
4113,420,2584875489,3115485
4114,420,2574239531,2987633
4115,420,2574694820,873922
4116,420,2584875489,2987633
4117,420,2598111446,873827
4118,420,2581648004,873961
4119,420,2573915237,873841
4120,420,2574239500,2987634
4121,420,2578269882,2796249
4122,420,2574239655,2987634
4123,420,2575306569,3168347
4124,420,2574239627,2987634
4125,420,2573917733,873853
4126,420,2580811500,3168347
4127,420,2573917758,873807
4128,420,2574694806,873981
4129,420,2573915250,873808
4130,420,2574694803,873968
4131,420,2611053841,873897
4132,420,2611053840,873836
4133,420,2573915252,873808
4134,420,2573915253,873808
4135,420,2573915211,873841
4136,420,2573915209,873841
4137,420,2573915213,873841
4138,420,2598111440,873180
4139,420,2573906807,873874
4140,420,2573906766,873827
4141,420,2573906754,873827
4142,420,2573906698,873891
4143,420,2573906696,873891
4144,420,2573906703,873891
4145,420,2573906712,873827
4146,420,2573906718,873827
4147,420,2573906717,873827
4148,420,2573906704,873891
4149,420,2573906474,873260
4150,420,2574694801,873942
4151,420,2573917759,873807
4152,420,2573917756,873807
4153,420,2573917757,873807
4154,420,2580363102,873966
4155,420,2576771672,873971
4156,420,2576771673,873971
4157,420,2573908960,873209
4158,420,2573908014,873856
4159,420,2576771654,873827
4160,420,2577968245,873249
4161,420,2573908013,873856
4162,420,2573917746,873807
4163,420,2573917744,873244
4164,420,2584875489,2987634
4165,420,2573917745,873253
4166,420,2574694795,873919
4167,420,2584875494,3115485
4168,420,2611053843,873897
4169,420,2574755086,873234
4170,420,2573915178,873219
4171,420,2598111442,873827
4172,420,2611053842,873866
4173,420,2573920492,3658303
4174,420,2573915183,873234
4175,420,2578740683,3168347
4176,420,2574661010,3168347
4177,420,2573918554,3168347
4178,420,2576771655,873861
4179,420,2584875494,2987633
4180,420,2573918555,3168347
4181,420,2598111443,873180
4182,420,2581624678,2987633
4183,420,2573917706,873827
4184,420,2573918558,3168347
4185,420,2573915186,873248
4186,420,2573917707,873827
4187,420,2573918520,3168347
4188,420,2573918521,3168347
4189,420,2573918526,3168347
4190,420,2573915189,873248
4191,420,2573918527,3168347
4192,420,2576771652,873827
4193,420,2573908090,873968
4194,420,2573918524,3168347
4195,420,2573918519,3168347
4196,420,2611053845,873897
4197,420,2573920006,3168347
4198,420,2573919754,3168347
4199,420,2573919758,3168347
4200,420,2573917704,873827
4201,420,2573919759,3168347
4202,420,2573917705,873827
4203,420,2573919756,3168347
4204,420,2573917722,873827
4205,420,2573919757,3168347
4206,420,2573915723,873828
4207,420,2573915720,873828
4208,420,2573915718,873828
4209,420,2573915716,873828
4210,420,2573919760,3168347
4211,420,2573917723,873827
4212,420,2573917720,873808
4213,420,2573917721,873827
4214,420,2573908202,873234
4215,420,2573908203,873232
4216,420,2573908200,873232
4217,420,2573908201,873232
4218,420,2573932619,3168347
4219,420,2573932618,3168347
4220,420,2573934383,3168347
4221,420,2573934381,3168347
4222,420,2573908194,873232
4223,420,2573934370,3168347
4224,420,2573934369,3168347
4225,420,2584875494,2987634
4226,420,2573934368,3168347
4227,420,2573915152,873244
4228,420,2573917714,873808
4229,420,2577968246,2796249
4230,420,2577968247,873249
4231,420,2573915704,873828
4232,420,2573917714,873891
4233,420,2573915702,873828
4234,420,2573915671,873814
4235,420,2573917715,873808
4236,420,2573917715,873891
4237,420,2573917712,873808
4238,420,2573934372,3168347
4239,420,2585894006,3168347
4240,420,2585894010,3168347
4241,420,2573917713,873808
4242,420,2576771653,873861
4243,420,2573917713,873891
4244,420,2573917718,873808
4245,420,2598111436,873174
4246,420,2573917718,873891
4247,420,2573908171,873921
4248,420,2573917716,873808
4249,420,2581624689,2987633
4250,420,2576771650,873827
4251,420,2585894012,3168347
4252,420,2573917933,873853
4253,420,2573934367,3168347
4254,420,2580363097,873960
4255,420,2576771651,873809
4256,420,2573908161,873922
4257,420,2598111436,3179760
4258,420,2598111436,873866
4259,420,2611053844,873836
4260,420,2577968207,873249
4261,420,2576771648,873971
4262,420,2577968216,873249
4263,420,2577968217,873249
4264,420,2585894093,3168347
4265,420,2585894092,3168347
4266,420,2576771649,873971
4267,420,2585894095,3168347
4268,420,2576771662,873827
4269,420,2574239557,873827
4270,420,2577968218,873249
4271,420,2577968219,873249
4272,420,2585894094,3168347
4273,420,2574226674,873922
4274,420,2585894096,3168347
4275,420,2574226639,873827
4276,420,2581624701,2987633
4277,420,2576771660,873827
4278,420,2598111439,873827
4279,420,2584875492,3115485
4280,420,2573908494,873224
4281,420,2574226638,873968
4282,420,2577968220,873249
4283,420,2584875492,2987633
4284,420,2573930775,3168347
4285,420,2574226637,873827
4286,420,2580533295,3168347
4287,420,2573908504,873224
4288,420,2574239580,873971
4289,420,2573908158,873922
4290,420,2573908502,873224
4291,420,2573906668,873827
4292,420,2573906658,873827
4293,420,2573906656,873827
4294,420,2573906672,873827
4295,420,2573906676,873827
4296,420,2573906632,873827
4297,420,2573906637,873827
4298,420,2573906626,873827
4299,420,2573906630,873827
4300,420,2577968221,873249
4301,420,2581624703,2987633
4302,420,2580533294,3168347
4303,420,2574239578,873971
4304,420,2580533310,3168347
4305,420,2573915858,873827
4306,420,2581624644,2987633
4307,420,2580533299,3168347
4308,420,2581624645,2987633
4309,420,2580533298,3168347
4310,420,2576771661,873861
4311,420,2574226627,873209
4312,420,2580533297,3168347
4313,420,2580533296,3168347
4314,420,2580654142,2987634
4315,420,2582975687,3168347
4316,420,2582975688,3168347
4317,420,2584875492,2987634
4318,420,2582975691,3168347
4319,420,2582975690,3168347
4320,420,2574226651,873249
4321,420,2582975676,3168347
4322,420,2576771658,873827
4323,420,2573917927,873853
4324,420,2577968222,873249
4325,420,2574226647,873970
4326,420,2574226646,873970
4327,420,2574226645,873970
4328,420,2573917946,873853
4329,420,2578475883,2987633
4330,420,2582975675,3168347
4331,420,2577968223,873249
4332,420,2573928858,3168347
4333,420,2573917947,873853
4334,420,2573917944,873248
4335,420,2573915803,873232
4336,420,2573915799,873232
4337,420,2573912425,873827
4338,420,2573912428,873827
4339,420,2573912418,873827
4340,420,2573912416,873827
4341,420,2573928857,3168347
4342,420,2573912422,873827
4343,420,2584875493,3115485
4344,420,2611053847,873897
4345,420,2576771659,873866
4346,420,2573917945,873234
4347,420,2573928863,3168347
4348,420,2576771656,873827
4349,420,2573928862,3168347
4350,420,2573917949,873853
4351,420,2573928555,3168347
4352,420,2573928556,3168347
4353,420,2573928539,3168347
4354,420,2573928543,3168347
4355,420,2573928541,3168347
4356,420,2573977008,3168347
4357,420,2574239524,3168347
4358,420,2574239642,3168347
4359,420,2574239641,3168347
4360,420,2573917898,873816
4361,420,2573917899,873816
4362,420,2574239640,3168347
4363,420,2573917896,873816
4364,420,2573917897,873816
4365,420,2573917902,873816
4366,420,2584867881,3168347
4367,420,2573917903,873816
4368,420,2574239516,873876
4369,420,2573917900,873827
4370,420,2573917890,873827
4371,420,2574226599,873209
4372,420,2574226598,873837
4373,420,2584867882,3168347
4374,420,2581648006,873961
4375,420,2574226595,873209
4376,420,2573917891,873816
4377,420,2578475868,2987634
4378,420,2598111432,873894
4379,420,2573917888,873816
4380,420,2611053846,873829
4381,420,2573917894,873816
4382,420,2573917895,873816
4383,420,2573917914,873853
4384,420,2585944270,3168347
4385,420,2585944273,3168347
4386,420,2574226619,873922
4387,420,2598111432,3115490
4388,420,2582206665,3168347
4389,420,2573917916,873853
4390,420,2582206666,3168347
4391,420,2582206663,3168347
4392,420,2585088146,3168347
4393,420,2573917906,873853
4394,420,2573908192,873232
4395,420,2573917907,873234
4396,420,2573917910,873827
4397,420,2585088154,3168347
4398,420,2573917911,873853
4399,420,2573917908,873827
4400,420,2573917866,873853
4401,420,2573917867,873853
4402,420,2576771657,873827
4403,420,2573917870,873827
4404,420,2573908190,873232
4405,420,2585088164,3168347
4406,420,2585088167,3168347
4407,420,2573929902,3168347
4408,420,2574226612,873224
4409,420,2578475853,2987633
4410,420,2578737687,2987633
4411,420,2611053849,873895
4412,420,2573930155,3168347
4413,420,2573930159,3168347
4414,420,2573930157,3168347
4415,420,2576379355,2987634
4416,420,2573908786,873234
4417,420,2573917868,873853
4418,420,2573930156,3168347
4419,420,2573908785,873234
4420,420,2574226609,873249
4421,420,2573930165,3168347
4422,420,2573930164,3168347
4423,420,2579300979,3168347
4424,420,2574226574,873922
4425,420,2582199136,3168347
4426,420,2577968209,873260
4427,420,2577968210,873260
4428,420,2573918282,3658303
4429,420,2582197337,3168347
4430,420,2574226590,873922
4431,420,2611053848,873868
4432,420,2573915288,873970
4433,420,2576771702,873807
4434,420,2582197336,3168347
4435,420,2574226587,873920
4436,420,2582197338,3168347
4437,420,2598111429,873224
4438,420,2582197335,3168347
4439,420,2574019989,2987633
4440,420,2584875493,2987633
4441,420,2582195251,3168347
4442,420,2574226582,873232
4443,420,2612149910,873807
4444,420,2578738332,2987633
4445,420,2573906628,873827
4446,420,2573918279,3658303
4447,420,2573917859,873813
4448,420,2573915286,873224
4449,420,2611053851,873827
4450,420,2574226578,873232
4451,420,2573918298,3658303
4452,420,2573917856,873813
4453,420,2584875493,2987634
4454,420,2573916013,873209
4455,420,2573917857,873813
4456,420,2573906629,873827
4457,420,2573912409,873827
4458,420,2575311741,2987634
4459,420,2573916026,873249
4460,420,2584875498,873859
4461,420,2573916031,873249
4462,420,2573906652,873827
4463,420,2609127344,3658303
4464,420,2573912414,873827
4465,420,2580363099,873897
4466,420,2598111473,873897
4467,420,2576771703,873807
4468,420,2573915976,873244
4469,420,2573935363,3168347
4470,420,2577968212,873260
4471,420,2573915982,873224
4472,420,2573917860,873813
4473,420,2573915980,873209
4474,420,2575311742,2987634
4475,420,2573917882,873816
4476,420,2575312319,2987634
4477,420,2573917883,873827
4478,420,2578975643,873209
4479,420,2611053850,873897
4480,420,2573917880,873816
4481,420,2576771701,873841
4482,420,2573917886,873816
4483,420,2573915973,873224
4484,420,2573935360,3168347
4485,420,2573917887,873827
4486,420,2576066039,2987634
4487,420,2573917885,873827
4488,420,2576066037,2987634
4489,420,2573909276,873209
4490,420,2573928601,2987633
4491,420,2573935359,3168347
4492,420,2573917875,873816
4493,420,2573935358,3168347
4494,420,2573935357,3168347
4495,420,2573917878,873816
4496,420,2573915985,873209
4497,420,2580363093,873827
4498,420,2577968215,873249
4499,420,2576771698,873808
4500,420,2573915989,873224
4501,420,2584875499,873859
4502,420,2581459727,873841
4503,420,2576771699,873808
4504,420,2573935356,3168347
4505,420,2576771697,873808
4506,420,2576771710,873219
4507,420,2573917826,873807
4508,420,2576771711,873816
4509,420,2594892536,873224
4510,420,2584875497,873859
4511,420,2576771708,873807
4512,420,2584875502,873859
4513,420,2573912538,873961
4514,420,2586015745,3168347
4515,420,2573912539,873961
4516,420,2573911683,873234
4517,420,2576771709,2796249
4518,420,2576771706,873807
4519,420,2573928600,2987633
4520,420,2573912536,873961
4521,420,2573929334,2987634
4522,420,2573909464,873209
4523,420,2573924724,873827
4524,420,2573929333,2987633
4525,420,2586015744,3168347
4526,420,2584875503,3115485
4527,420,2586015842,3168347
4528,420,2573908127,873923
4529,420,2573909463,873219
4530,420,2573917827,873853
4531,420,2586015844,3168347
4532,420,2573915940,873232
4533,420,2579722332,3168347
4534,420,2576771707,873807
4535,420,2579722355,3168347
4536,420,2586015739,3168347
4537,420,2573906640,873827
4538,420,2573917850,873853
4539,420,2573929237,2987633
4540,420,2579696230,2987634
4541,420,2573906618,873827
4542,420,2573917851,873853
4543,420,2573917848,873853
4544,420,2586015742,3168347
4545,420,2573924781,873827
4546,420,2573917855,873813
4547,420,2584875503,2987633
4548,420,2573906623,873827
4549,420,2578269879,873269
4550,420,2579696228,2987634
4551,420,2573906621,873827
4552,420,2573924762,873827
4553,420,2573924763,873827
4554,420,2573924766,873827
4555,420,2573924759,873827
4556,420,2573924448,873827
4557,420,2586015741,3168347
4558,420,2573929599,2987634
4559,420,2573924455,873827
4560,420,2573929596,2987634
4561,420,2582206375,3168347
4562,420,2573908119,873923
4563,420,2582206393,3168347
4564,420,2573907307,873827
4565,420,2598111469,873827
4566,420,2573907309,873827
4567,420,2581647968,873966
4568,420,2573907297,873827
4569,420,2573929658,2987633
4570,420,2573908581,873202
4571,420,2573908602,873202
4572,420,2582206394,3168347
4573,420,2573908600,873202
4574,420,2573908601,873202
4575,420,2573929602,2987634
4576,420,2573908607,873202
4577,420,2573929601,2987634
4578,420,2584875503,2987634
4579,420,2584875500,873859
4580,420,2611053853,873895
4581,420,2573907277,873827
4582,420,2573907267,873827
4583,420,2573907264,873874
4584,420,2573907293,873827
4585,420,2573907287,873874
4586,420,2573907284,873874
4587,420,2573907242,873827
4588,420,2573907243,873827
4589,420,2573907240,873827
4590,420,2573907244,873827
4591,420,2573907245,873827
4592,420,2573907234,873827
4593,420,2573907235,873827
4594,420,2598111470,3115485
4595,420,2573907261,873874
4596,420,2573908598,873922
4597,420,2598111470,2987633
4598,420,2573908596,873922
4599,420,2598111470,2987634
4600,420,2573924446,873827
4601,420,2584875501,873859
4602,420,2573908834,873858
4603,420,2598111471,873960
4604,420,2573930153,2987633
4605,420,2573917852,873853
4606,420,2573908835,873858
4607,420,2573908833,873858
4608,420,2582206388,3168347
4609,420,2576771704,2796249
4610,420,2573924436,873827
4611,420,2573924437,873827
4612,420,2573926717,2987633
4613,420,2573908548,873202
4614,420,2573917853,873813
4615,420,2582206391,3168347
4616,420,2576771705,873807
4617,420,2587972912,3168347
4618,420,2587972914,3168347
4619,420,2573907248,873827
4620,420,2573916136,873244
4621,420,2576704150,3168347
4622,420,2576704146,3168347
4623,420,2573908562,873202
4624,420,2573908563,873202
4625,420,2576704158,3168347
4626,420,2576704154,3168347
4627,420,2573907371,3348240
4628,420,2611053855,873827
4629,420,2576704163,3168347
4630,420,2573908565,873202
4631,420,2587575426,3168347
4632,420,2594892537,873209
4633,420,2594892537,3115503
4634,420,2573908521,873221
4635,420,2581004685,2987634
4636,420,2576771686,873808
4637,420,2573908524,873202
4638,420,2581004684,2987634
4639,420,2573908514,873202
4640,420,2573907374,3348240
4641,420,2594892542,873807
4642,420,2573908513,873202
4643,420,2573907372,3348240
4644,420,2598111464,873960
4645,420,2576771687,873830
4646,420,2573908538,873202
4647,420,2576771684,873830
4648,420,2573908536,873202
4649,420,2573907358,3348240
4650,420,2573916135,873244
4651,420,2573912534,873961
4652,420,2573907359,3348240
4653,420,2573912535,873961
4654,420,2573908530,873202
4655,420,2573908531,873202
4656,420,2573914491,873961
4657,420,2573912533,873961
4658,420,2573908534,873202
4659,420,2573908532,873202
4660,420,2576771685,873807
4661,420,2573908490,873202
4662,420,2576771682,873961
4663,420,2573908488,873202
4664,420,2576771683,873827
4665,420,2598111465,873894
4666,420,2573908495,873202
4667,420,2573914492,873961
4668,420,2573908493,873202
4669,420,2573908482,873202
4670,420,2573914484,873252
4671,420,2596797903,3115485
4672,420,2573908481,873202
4673,420,2573914485,873961
4674,420,2611053854,873836
4675,420,2611053921,873850
4676,420,2573914446,873961
4677,420,2576771680,873827
4678,420,2598111465,3115490
4679,420,2573914447,873961
4680,420,2573908505,873202
4681,420,2598111466,873827
4682,420,2573908511,873202
